Cust ID,MOB,MaxBalanceAmt,CntPurchActMth,TotFinCharge,PctOnlineTrans,PctPromoSale,PayToBalRatio,PctOfflinePymt,CntActiveCards
C#11012141106853,95,225.91,5,62.99,0.56707,0.200042,0.200042,0.039082,8
C#22505701838118,204,277.33,3,35.08,0.172312,0.203238,0.203238,0.285685,4
C#92384617990766,108,81.69,1,0.75,0.522248,0.080688,0.080688,0.009943,2
C#98461657720737,168,213.87,5,21.54,0.098915,0.214848,0.214848,0.497666,3
C#54676190080024,80,157.43,4,22.3,0.371245,0.207156,0.207156,0.017934,2
C#2813267213945,139,1620.58,8,263.21,0.339609,0.112721,0.112721,0.070747,5
C#37121338229187,126,304.67,4,43.55,0.321473,0.217023,0.217023,0.03605,7
C#40867714319727,182,67.55,4,13.41,0.41196,0.123541,0.123541,0.008235,2
C#29509314792281,148,370.49,11,15.01,0.463346,0.602063,0.602063,0.051225,3
C#27553076198033,123,128.03,2,1.17,0.374033,0.09657,0.09657,0.010332,2
C#82061038846477,85,277.51,5,60.18,0.547736,0.161181,0.161181,0.044125,7
C#87210652242931,240,353.97,2,22.07,0.142806,0.204517,0.204517,0.246811,3
C#40319614063199,66,221.95,5,2.61,0.441984,0.271702,0.271702,0.025049,12
C#5606748205657,205,1694.88,6,236.76,0.198498,0.177984,0.177984,0.136556,6
C#6122489319226,143,215.56,2,13.56,0.423898,0.115173,0.115173,0.020757,2
C#37383111086331,142,396.06,5,57.78,0.369135,0.205597,0.205597,0.024422,7
C#35933631813169,123,258.76,5,16.42,0.374892,0.118343,0.118343,0.010518,3
C#21759270817816,211,303.14,4,22.86,0.17223,0.217148,0.217148,0.333767,3
C#60041222302514,111,100.31,1,1.19,0.476231,0.110123,0.110123,0.00667,2
C#54974735817477,199,1737.05,8,248.95,0.408588,0.140755,0.140755,0.080896,3
C#40563382617718,138,270.42,3,16.58,0.607984,0.189471,0.189471,0.014651,2
C#32349542123222,135,247.49,3,8.79,0.725116,0.325402,0.325402,0.013793,3
C#25239420802787,95,129.48,2,1.16,0.513362,0.101637,0.101637,0.012393,1
C#82851904790851,99,136.31,2,1.16,0.319488,0.149097,0.149097,0.013063,3
C#49363812265165,128,306.53,3,38.33,0.508374,0.114388,0.114388,0.022981,10
C#62745895002169,179,1011.73,6,192.4,0.428703,0.212759,0.212759,0.084035,8
C#74850019098505,154,245.91,2,15.41,0.496224,0.12734,0.12734,0.01651,3
C#4364355822808,83,315.49,4,49.64,0.428757,0.300712,0.300712,0.018301,2
C#11888262872785,148,2194.57,7,307.33,0.355592,0.155393,0.155393,0.077571,5
C#32059208946230,115,437.26,3,43.3,0.62689,0.275923,0.275923,0.028805,8
C#20376740854486,186,65.16,1,1.22,0.540449,0.079324,0.079324,0.010192,2
C#11276915160048,194,340.24,4,24.94,0.136991,0.142467,0.142467,0.321975,4
C#2486426142349,108,117.03,3,20.22,0.524147,0.229995,0.229995,0.012282,2
C#94534781649097,115,329.81,4,34.55,0.719803,0.22724,0.22724,0.01987,9
C#56590178113547,176,207.3,3,13.26,0.114909,0.288523,0.288523,0.402069,3
C#3547929900075,151,129.79,3,13.54,0.647344,0.191147,0.191147,0.011151,2
C#2520230702865,98,267.49,3,19.38,0.463879,0.081337,0.081337,0.016273,2
C#93403638301373,107,153.96,4,21.47,0.618343,0.173044,0.173044,0.01073,3
C#63115430987631,197,1503.63,3,157.07,0.355606,0.115057,0.115057,0.072532,5
C#16183302477169,22,269.24,4,15.7,0.735537,0.098009,0.098009,0.011623,2
C#13856616633764,147,313.81,4,45.26,0.421627,0.230725,0.230725,0.029096,12
C#78814519825300,265,1043.33,11,210.73,0.312396,0.169235,0.169235,0.081021,4
C#5822895120105,54,177.97,2,14.56,0.414277,0.195758,0.195758,0.009611,2
C#75489193299619,112,107.83,2,1.22,0.229224,0.075222,0.075222,0.005767,1
C#81552957770380,97,95.47,1,1.6,0.241122,0.09695,0.09695,0.011195,2
C#6001151480450,81,110.45,4,14.15,0.57863,0.263928,0.263928,0.016477,1
C#57470936361544,197,1239.99,6,226.31,0.557966,0.166003,0.166003,0.087057,5
C#33012932237028,222,286.51,4,11.52,0.449484,0.683742,0.683742,0.068253,3
C#69899994230660,166,131.86,1,0.78,0.17776,0.085684,0.085684,0.006693,2
C#74644346715720,129,352.45,5,48.61,0.471384,0.230068,0.230068,0.027495,11
C#92191338033507,146,474.96,5,48.14,0.320797,0.246167,0.246167,0.00907,6
C#5701922714425,100,158.47,6,47.12,0.610757,0.181014,0.181014,0.020409,8
C#94579965065017,116,501.07,5,56.39,0.544669,0.112961,0.112961,0.011729,8
C#38670183206076,168,128.89,2,1.48,0.433417,0.099742,0.099742,0.00772,3
C#384902899291,84,184.72,3,16.14,0.269006,0.210007,0.210007,0.021802,1
C#75409260013273,77,118.27,2,1.19,0.361733,0.073008,0.073008,0.01168,3
C#31162422949016,106,536.14,7,17,0.548707,0.137623,0.137623,0.025448,11
C#64408203947358,159,411.78,3,21.35,0.705656,0.268499,0.268499,0.013727,11
C#11285817381446,196,215.13,3,6.44,0.761283,0.192818,0.192818,0.017849,3
C#5353603455355,196,1518.94,11,214.37,0.323116,0.139718,0.139718,0.099432,6
C#93662565855121,107,144.72,1,1.2,0.226863,0.118228,0.118228,0.009889,2
C#28381120460312,217,27.65,8,10.21,0.370251,0.75641,0.75641,0.046598,5
C#26677596718200,128,199.38,3,15.09,0.707314,0.317807,0.317807,0.015067,2
C#27754846246240,123,165.13,4,20.66,0.623167,0.261877,0.261877,0.0167,1
C#65203130909947,113,107.43,1,1.45,0.308904,0.079236,0.079236,0.00227,2
C#81444031411029,169,201.71,6,15.51,0.419925,0.748984,0.748984,0.053846,3
C#96220596628414,163,95.85,1,1.35,0.464466,0.131535,0.131535,0.007474,2
C#3408871723110,173,194.9,5,18.84,0.136103,0.166299,0.166299,0.269814,3
C#9988481058376,104,535.57,3,33.83,0.453359,0.132862,0.132862,0.036213,6
C#56507199932364,175,125.08,2,0.59,0.484122,0.099751,0.099751,0.008051,1
C#52171019632835,106,256.81,0,18.49,0.634328,0.172725,0.172725,0.012706,2
C#15323234472037,95,96.63,2,0.92,0.522894,0.122626,0.122626,0.006663,2
C#33952529218691,59,174.5,3,5.04,0.331283,0.167689,0.167689,0.008431,3
C#25692418817039,90,197.81,3,16.68,0.302682,0.155477,0.155477,0.010446,3
C#39152314225975,181,232.18,3,74.82,0.410381,0.236724,0.236724,0.038328,7
C#79501166542464,111,84.46,4,16.18,0.095796,0.203844,0.203844,0.357804,2
C#78240005112751,172,290.78,7,9.64,0.301344,0.730865,0.730865,0.042109,3
C#21406401465023,80,420.76,5,48.4,0.562589,0.229577,0.229577,0.02756,6
C#68475655551271,154,111.49,1,1.11,0.182913,0.09998,0.09998,0.008683,1
C#16029382434459,160,272.03,4,13.28,0.480615,0.16252,0.16252,0.01637,2
C#79562470706486,66,211.4,2,13.49,0.322093,0.272719,0.272719,0.015144,2
C#16241263507471,131,143.11,4,10.41,0.505677,0.182765,0.182765,0.009329,3
C#23270095005487,209,219.68,4,14.77,0.577396,0.230634,0.230634,0.014676,2
C#12981117227268,24,109.14,2,1.2,0.698295,0.062478,0.062478,0.010762,2
C#57283060077182,194,371.28,6,12.31,0.104842,0.27942,0.27942,0.377307,4
C#91100925870572,142,150.87,2,18.44,0.424023,0.232656,0.232656,0.009904,1
C#65089097576802,213,317.05,4,35.17,0.115708,0.270909,0.270909,0.250152,2
C#52312984285360,164,199.13,3,9.29,0.596335,0.250558,0.250558,0.012322,2
C#53058419458978,107,243.69,3,14.29,0.2921,0.158921,0.158921,0.013647,3
C#87020085178884,74,258.59,2,17.05,0.596809,0.240081,0.240081,0.018867,0
C#5819650700486,128,251.32,2,22.81,0.41866,0.120855,0.120855,0.00757,2
C#26947554009267,142,218.47,4,21.81,0.124267,0.259246,0.259246,0.281668,4
C#23373318285658,160,267.85,2,17.98,0.306829,0.243561,0.243561,0.023223,4
C#86322805692014,138,1965.46,12,281.94,0.49869,0.126488,0.126488,0.078413,4
C#962879606495,163,142.29,3,21.23,0.52244,0.183363,0.183363,0.014387,2
C#76026469384610,220,317.31,4,27.73,0.137377,0.262289,0.262289,0.356089,3
C#40670713485782,290,278.02,11,18.69,0.437126,0.359144,0.359144,0.054494,4
C#87281771869248,140,425.59,4,25.62,0.600132,0.229374,0.229374,0.031476,4
C#17758113025761,75,213.66,3,19.45,0.307626,0.173949,0.173949,0.016131,1
C#26106013624470,134,117.01,4,9.64,0.474088,0.244195,0.244195,0.020622,2
C#203468141037,119,229.72,3,38.79,0.240938,0.2374,0.2374,0.045279,9
C#94591946198056,108,2265.25,8,122.65,0.351459,0.090073,0.090073,0.096495,3
C#71707778477928,177,1575.93,8,163.1,0.34418,0.120557,0.120557,0.036407,3
C#16218846931406,162,363.65,7,14.9,0.484383,0.544523,0.544523,0.071222,5
C#35483434213229,171,261.12,3,10.39,0.427397,0.240281,0.240281,0.017447,2
C#99892174998028,108,278.29,4,19.69,0.744092,0.255008,0.255008,0.007771,2
C#92977604109740,239,295.45,4,11.88,0.047469,0.319817,0.319817,0.23305,3
C#56856070162721,126,240.07,3,16.6,0.318249,0.091163,0.091163,0.015265,3
C#84596064074024,136,243.63,2,16.6,0.601373,0.268892,0.268892,0.016606,2
C#12141710333261,116,160.91,4,7.81,0.520652,0.165906,0.165906,0.016686,2
C#30808830868898,177,400.99,8,418.59,0.313074,0.189634,0.189634,0.086999,5
C#34314017279860,231,198.64,4,12.54,0.12045,0.362211,0.362211,0.457579,4
C#33847703146114,100,246.89,2,10.45,0.476317,0.194267,0.194267,0.014092,1
C#66608934571758,121,2634.79,9,361.55,0.535443,0.149203,0.149203,0.10389,4
C#81690217770403,177,57.56,2,0.94,0.38199,0.136701,0.136701,0.005621,2
C#56440570376415,155,330.9,3,7.67,0.420894,0.596257,0.596257,0.033015,1
C#87047698268829,95,163.28,1,14.08,0.484048,0.096051,0.096051,0.013844,2
C#58368061027264,182,235.42,4,15.15,0.304364,0.25721,0.25721,0.017542,2
C#11292338549138,138,264.89,2,11.42,0.320848,0.203602,0.203602,0.01479,1
C#54647318003133,122,201.87,4,37.75,0.297081,0.282513,0.282513,0.018629,9
C#37712106924985,111,184.86,3,5.95,0.266244,0.189441,0.189441,0.011634,3
C#29804294379907,141,1650.82,8,333.21,0.568817,0.156688,0.156688,0.052554,4
C#37651003270076,113,265.05,4,15.12,0.764354,0.226182,0.226182,0.0133,2
C#55788509781737,130,657.68,8,241.13,0.234217,0.062499,0.062499,0.062303,7
C#30300143864606,130,1419.86,7,185.15,0.467824,0.147134,0.147134,0.091501,6
C#30019059817588,85,184.6,3,11.14,0.299926,0.182733,0.182733,0.013223,2
C#75980339286916,185,258.84,3,16.46,0.077777,0.240071,0.240071,0.295291,5
C#42245107359078,130,508.72,4,48.86,0.5276,0.093463,0.093463,0.034431,11
C#93231904193464,143,195.58,4,16.34,0.540454,0.774248,0.774248,0.039285,2
C#3856564795664,126,1457.68,7,238.76,0.510914,0.10421,0.10421,0.083629,5
C#11471813872348,164,310,4,10.9,0.070851,0.221273,0.221273,0.211701,3
C#37907715196617,221,247.56,3,20.92,0.111959,0.145542,0.145542,0.48295,4
C#13198579715572,85,263.19,3,9.25,0.291732,0.215724,0.215724,0.007132,1
C#30312351405445,249,1643.38,6,247.87,0.320244,0.140062,0.140062,0.102021,5
C#21732387176100,121,260.27,2,16.98,0.54622,0.238734,0.238734,0.007864,2
C#69512227194726,155,369.57,4,52.78,0.42505,0.241027,0.241027,0.021281,11
C#75297595227340,142,432.41,6,51.6,0.515366,0.197219,0.197219,0.016185,11
C#50499631487817,11,94.36,1,1.78,0.448539,0.101398,0.101398,0.014175,2
C#71968139149811,149,147.52,3,16.82,0.417281,0.239575,0.239575,0.017733,2
C#20551989288618,112,221.42,3,9.47,0.51248,0.18749,0.18749,0.020577,2
C#2794846797377,162,166.67,9,9.44,0.396168,0.56366,0.56366,0.053529,3
C#18528888414514,154,309.67,3,21.61,0.189825,0.294638,0.294638,0.35113,4
C#16600063661324,133,139.59,2,13.76,0.370136,0.140081,0.140081,0.00477,3
C#4450026601604,133,209.63,1,13.46,0.65824,0.205349,0.205349,0.014761,3
C#77496037665816,140,1930.62,9,158.31,0.403735,0.157055,0.157055,0.037834,7
C#20284598111849,205,2089.09,10,221.01,0.430776,0.151752,0.151752,0.083315,5
C#55959062724083,109,394.41,5,18.27,0.675671,0.18455,0.18455,0.023808,7
C#41720831691945,99,70.1,2,1.07,0.352863,0.097069,0.097069,0.004075,2
C#65341942516961,124,133.68,1,1.37,0.407307,0.077213,0.077213,0.008317,3
C#83984018549480,175,263.25,3,10.34,0.444306,0.246359,0.246359,0.016869,1
C#7102479347324,165,1487.44,8,226.48,0.340308,0.18619,0.18619,0.079833,7
C#34465036052175,226,247.5,6,16.25,0.279952,0.496975,0.496975,0.051293,3
C#21048242845954,152,124.63,1,1.05,0.554547,0.088905,0.088905,0.011141,2
C#36755849439187,116,200.83,3,15.11,0.412171,0.128851,0.128851,0.026698,2
C#23707009483432,138,215.68,3,11.77,0.425272,0.124543,0.124543,0.023044,2
C#74126702629502,126,280.75,4,49.83,0.428032,0.204377,0.204377,0.029641,10
C#55380719721614,246,2646.6,9,298.05,0.33289,0.155548,0.155548,0.079608,5
C#98507195318145,125,229.9,4,11.11,0.520746,0.304315,0.304315,0.017258,2
C#21201980416202,166,293.14,4,10.21,0.496351,0.311662,0.311662,0.00707,1
C#64184280958556,205,161.64,11,18.74,0.422244,0.709612,0.709612,0.038817,2
C#4067245345872,153,95.63,2,0.81,0.598269,0.038408,0.038408,0.009588,2
C#72646196419916,150,110.05,3,10.55,0.498864,0.242353,0.242353,0.013431,2
C#36306871315128,136,395.63,8,11.95,0.33394,0.378925,0.378925,0.050715,4
C#27236108523141,172,1239.46,4,234.3,0.497014,0.059847,0.059847,0.082121,7
C#96119771673688,110,216.25,3,10.06,0.397396,0.166708,0.166708,0.015537,3
C#61559259165772,174,251.22,7,11.51,0.494647,0.783139,0.783139,0.063605,4
C#94159343515511,204,248.28,9,9.7,0.372329,0.699257,0.699257,0.051419,2
C#54388979551203,79,453.9,4,30.76,0.322804,0.256436,0.256436,0.025477,11
C#7924576924051,214,1540.3,7,367.08,0.303867,0.141153,0.141153,0.051693,5
C#18197367335282,215,198.13,5,27.89,0.098116,0.259075,0.259075,0.266875,5
C#47538586653331,97,323.59,13,9.63,0.421963,0.588983,0.588983,0.062007,2
C#5493617794956,181,307.77,4,18.78,0.113853,0.334382,0.334382,0.350617,1
C#25392935694276,157,290.32,10,11.57,0.376884,0.722604,0.722604,0.055996,3
C#22742550328987,114,396.96,4,38.82,0.640607,0.193202,0.193202,0.029536,5
C#26641024763783,164,570.14,6,26.84,0.337659,0.206577,0.206577,0.020228,11
C#64838931445081,145,274.66,5,14.12,0.108141,0.171836,0.171836,0.354657,2
C#55208702910044,173,440.77,9,15.14,0.536633,0.665458,0.665458,0.050658,2
C#84001964787767,92,315.82,3,27.8,0.071936,0.241761,0.241761,0.371741,3
C#72460190295155,67,284.89,2,18.06,0.519772,0.119428,0.119428,0.018494,1
C#15105605306199,159,414.99,4,22.85,0.062359,0.199219,0.199219,0.288239,3
C#56969421475154,159,249.56,3,21.31,0.52703,0.21088,0.21088,0.012919,2
C#17591360408355,80,236.71,4,13.85,0.404058,0.106543,0.106543,0.007117,1
C#20377750613981,143,445.99,9,11.81,0.385727,0.543388,0.543388,0.046629,2
C#33311826646932,85,188.2,3,17.29,0.29253,0.174379,0.174379,0.010533,2
C#73679861650372,197,157.09,1,17.8,0.393812,0.279144,0.279144,0.010464,2
C#45495288956006,130,164.67,3,11.27,0.719419,0.206391,0.206391,0.017606,2
C#76078722920708,83,278.51,3,9.6,0.733839,0.204497,0.204497,0.014428,3
C#77723668423210,78,63.14,1,1.33,0.465313,0.138724,0.138724,0.007002,3
C#2962149581596,186,315.15,2,24.08,0.101801,0.17375,0.17375,0.517793,2
C#53939178027835,116,229.75,2,7.11,0.665783,0.309232,0.309232,0.011217,2
C#98450957191001,209,1769.47,5,240.69,0.611627,0.219591,0.219591,0.044202,3
C#38618321279057,202,2615.19,6,60.99,0.470481,0.117988,0.117988,0.124543,2
C#52078934074876,100,173.05,4,15.76,0.346174,0.295213,0.295213,0.014617,1
C#89933057698919,141,228.01,8,23.71,0.464028,0.530729,0.530729,0.059467,4
C#61721589672619,209,215.64,10,20.79,0.610391,0.607776,0.607776,0.062058,3
C#6786301740530,123,1435.15,10,335.56,0.460867,0.186977,0.186977,0.067625,3
C#17177250510070,267,139.27,8,12.59,0.619374,0.480443,0.480443,0.046232,2
C#82139521124680,111,168.17,1,1.2,0.483639,0.121286,0.121286,0.011163,2
C#10948566259248,121,222.85,3,13.82,0.494307,0.184627,0.184627,0.01005,1
C#69749766353201,122,1264.75,8,269.59,0.47291,0.118556,0.118556,0.06763,4
C#11528823191768,110,232.18,3,11.47,0.575608,0.235751,0.235751,0.014547,1
C#36038320521287,107,215.55,3,12.15,0.580127,0.302695,0.302695,0.01885,2
C#91306713961478,140,241.14,2,21.61,0.619922,0.220659,0.220659,0.015052,1
C#78297543709125,167,363.05,4,16.12,0.119934,0.178274,0.178274,0.347809,3
C#83588466915463,186,1220.04,11,308.06,0.227564,0.161332,0.161332,0.116846,6
C#52642838022168,256,1194.57,10,120.01,0.301666,0.126994,0.126994,0.11847,5
C#47650741302676,262,182.85,4,24.54,0.198544,0.280959,0.280959,0.383215,3
C#8578301956343,195,239.75,3,14.99,0.137565,0.253239,0.253239,0.424472,3
C#19390350434462,208,187.03,3,22.93,0.134382,0.17053,0.17053,0.354472,3
C#10367931872349,157,193.5,2,14.6,0.533047,0.14648,0.14648,0.015034,2
C#99634262403594,222,335.75,9,14.76,0.330982,0.436861,0.436861,0.037241,4
C#13370641073198,74,590.64,5,43.03,0.509099,0.258115,0.258115,0.043867,9
C#3960685498453,178,1287.12,5,260.99,0.469376,0.185952,0.185952,0.05439,5
C#96861818398468,140,326.6,5,12.11,0.099381,0.259878,0.259878,0.378359,3
C#94054357400063,140,268.41,2,10.62,0.601635,0.199329,0.199329,0.020287,3
C#59741553928276,133,127.77,1,0.98,0.477819,0.108378,0.108378,0.011309,2
C#29685588604642,132,365.3,3,16.72,0.103257,0.102659,0.102659,0.270616,2
C#96469964519645,118,107.02,1,1.44,0.550748,0.090014,0.090014,0.013122,1
C#92426345402296,153,147.32,4,6.57,0.442847,0.25546,0.25546,0.014453,2
C#1580910520038,205,285.74,3,14.12,0.11982,0.152634,0.152634,0.384804,4
C#36454890141310,175,1222.84,11,391.15,0.503761,0.146376,0.146376,0.091867,7
C#81245745757466,120,237.16,3,13.73,0.504175,0.109917,0.109917,0.017063,2
C#35769543080781,156,146.96,2,13.79,0.391864,0.163867,0.163867,0.015028,2
C#91645096578229,120,213.25,3,12.67,0.422359,0.119111,0.119111,0.021348,2
C#52069759654335,171,383.6,4,27.03,0.156838,0.233058,0.233058,0.424166,2
C#96432802393422,63,357.96,2,20.15,0.134679,0.212248,0.212248,0.445652,3
C#84647100307077,111,133.47,1,0.98,0.32913,0.132994,0.132994,0.011443,2
C#7324395345120,101,207.58,6,20.82,0.178766,0.202487,0.202487,0.477002,4
C#64210786141561,153,213.16,5,20,0.256488,0.219117,0.219117,0.010755,7
C#8244632869422,162,84.95,4,22.01,0.112727,0.317759,0.317759,0.373457,2
C#61121447485336,104,215.69,3,16.21,0.376497,0.233416,0.233416,0.009981,2
C#6511603533349,189,93.85,2,0.92,0.508913,0.153797,0.153797,0.006447,1
C#72437150650193,179,125.91,3,15.9,0.255646,0.231489,0.231489,0.014266,2
C#45641761444265,117,738.93,4,35.12,0.777257,0.175935,0.175935,0.035317,8
C#97992137534837,96,500.02,4,33.31,0.282536,0.274163,0.274163,0.026985,7
C#43678255520346,165,1633.8,10,246.56,0.480853,0.149411,0.149411,0.105718,7
C#28487519887895,61,247.08,2,10.3,0.489908,0.148443,0.148443,0.00868,2
C#42004402232266,114,1342.93,7,261.89,0.564375,0.068051,0.068051,0.055263,3
C#51040129990233,199,2236.38,5,241.33,0.348742,0.13009,0.13009,0.077647,5
C#94327848866003,96,255.85,3,25.86,0.488565,0.172927,0.172927,0.004883,3
C#70521116571702,181,1497.71,8,264.71,0.430309,0.231986,0.231986,0.077923,4
C#53910812431236,37,362.36,2,15.06,0.391273,0.136074,0.136074,0.012924,2
C#19373575668861,137,124.54,1,1.17,0.639199,0.11022,0.11022,0.007205,2
C#42967940104047,74,403.74,2,28.06,0.55655,0.163544,0.163544,0.031101,8
C#95795448447420,140,121.65,1,1.78,0.509988,0.15016,0.15016,0.008761,1
C#8215884412678,147,304.38,3,19.36,0.172061,0.2891,0.2891,0.3366,4
C#40002406830070,217,314.26,5,16.53,0.148008,0.270287,0.270287,0.170716,4
C#60528108033271,107,605.75,5,30.27,0.248849,0.253489,0.253489,0.031585,10
C#41791889946641,164,286.24,5,44.48,0.771908,0.2173,0.2173,0.022014,4
C#10617847180605,176,150.5,1,23.7,0.084175,0.130645,0.130645,0.315868,3
C#81802388707955,110,459.27,5,31.71,0.119107,0.176681,0.176681,0.028791,5
C#6327588116909,306,269.13,10,14.41,0.323133,0.630693,0.630693,0.052493,2
C#51063622336619,137,326.41,4,43.82,0.715085,0.117692,0.117692,0.02511,7
C#17952207705142,320,242.48,9,12.69,0.508385,0.653338,0.653338,0.068068,4
C#33310029125314,89,118.97,2,0.69,0.517296,0.094646,0.094646,0.009541,2
C#35749885520681,163,387.59,9,5.72,0.587779,0.421138,0.421138,0.054521,3
C#85142293853181,159,1800.89,6,284.09,0.370017,0.026893,0.026893,0.061044,7
C#32815705665478,230,1117.67,9,191.24,0.309466,0.188294,0.188294,0.085782,7
C#12727480921667,123,392.15,5,16.61,0.355133,0.171585,0.171585,0.024037,2
C#42789870269355,152,1108.13,7,204.15,0.370895,0.182054,0.182054,0.097898,6
C#44511634711937,155,210.22,3,11.8,0.468464,0.211789,0.211789,0.004611,1
C#97639715692741,140,1551.86,6,373.61,0.659504,0.145678,0.145678,0.07528,6
C#7004859903323,126,106.05,4,13.91,0.661141,0.220442,0.220442,0.010466,3
C#61918762897941,131,75.33,1,1.21,0.564034,0.141327,0.141327,0.008204,1
C#43375267323025,191,548.4,3,29.29,0.355528,0.246623,0.246623,0.025654,5
C#60779835843689,132,66.42,1,1.31,0.290097,0.086757,0.086757,0.012671,1
C#78598819120319,135,384.66,3,34.39,0.566014,0.141781,0.141781,0.037164,11
C#98605640827863,123,350.92,3,75.46,0.594275,0.234583,0.234583,0.026523,9
C#11926088635349,80,93.81,1,1.22,0.383607,0.123067,0.123067,0.008234,2
C#49048861670524,155,83.47,1,1.3,0.715574,0.107838,0.107838,0.005591,3
C#49346211336606,103,246.98,5,15.93,0.228313,0.220607,0.220607,0.011458,1
C#49560279902436,133,119.25,1,1.32,0.467865,0.104862,0.104862,0.009563,3
C#16550753858115,191,357.61,5,16.04,0.115782,0.160591,0.160591,0.2932,2
C#27489576584405,179,273.98,1,13.84,0.079691,0.257061,0.257061,0.366213,4
C#14034612322054,167,272.68,2,13.66,0.458939,0.168905,0.168905,0.016497,1
C#40767717499297,118,359.94,3,43.02,0.31885,0.188925,0.188925,0.024423,10
C#91910350233462,90,282.86,14,12.76,0.300256,0.689827,0.689827,0.06989,2
C#38064395431408,108,206.71,5,12.55,0.541314,0.239015,0.239015,0.012902,1
